ts	stats_id	users_id	clans_id	factions_id	stars_id	points	status	events_id	xclans_id	xfactions_id
2020-06-07 16:18:24	34884452	632475	26	790	287	1646	attack	128	76	792
2020-06-07 16:18:24	34884452	689013	1678	790	247	1642	ally	128	1523	790
2020-06-07 16:18:53	34884454	639366	1386	791	190	2164	attack	128	1678	790
2020-06-07 16:18:53	34884454	706051	1102	791	171	2145	attack	128	1678	790
2020-06-07 16:18:53	34884454	46630	1072	791	444	2254	attack	128	1678	790
2020-06-07 16:19:01	34884456	574262	1611	792	425	369	attack	128	1072	791
2020-06-07 16:19:29	34884458	715662	1523	790	444	1096	ally	128	1678	790
2020-06-07 16:19:55	34884461	574262	1611	792	425	240	attack	128	1072	791
2020-06-07 16:20:30	34884464	574262	1611	792	425	686	attack	128	1072	791
2020-06-07 16:20:37	34884465	499170	41	791	146	3515	ally	128	1072	791
2020-06-07 16:20:38	34884466	632475	26	790	287	3389	attack	128	76	792
2020-06-07 16:20:38	34884466	689013	1678	790	247	3369	ally	128	1523	790
2020-06-07 16:21:24	34884470	639366	1386	791	190	1018	attack	128	1678	790
2020-06-07 16:21:24	34884470	46630	1072	791	444	1075	attack	128	1678	790
2020-06-07 16:21:24	34884470	706051	1102	791	171	1132	attack	128	1678	790
2020-06-07 16:21:46	34884471	673785	1523	790	139	1640	attack	128	1693	791
2020-06-07 16:21:53	34884472	574262	1611	792	425	1045	attack	128	1072	791
2020-06-07 16:22:16	34884476	361	1072	791	111	385	attack	128	1678	790
2020-06-07 16:22:30	34884477	689013	1678	790	247	1883	ally	128	1523	790
2020-06-07 16:22:30	34884477	48387	1678	790	444	1876	defense	128	1678	790
2020-06-07 16:22:30	34884477	632475	26	790	287	1870	attack	128	76	792
2020-06-07 16:23:32	34884479	361	1072	791	111	526	attack	128	1678	790
2020-06-07 16:24:16	34884484	689013	1678	790	247	2125	ally	128	1523	790
2020-06-07 16:24:25	34884485	361	1072	791	111	384	attack	128	1678	790
2020-06-07 16:25:09	34884489	361	1072	791	111	807	attack	128	1678	790
2020-06-07 16:25:10	34884490	574262	1611	792	425	596	attack	128	1072	791
2020-06-07 16:25:13	34884491	715662	1523	790	444	1141	ally	128	1678	790
2020-06-07 16:25:47	34884493	561036	1332	792	273	1303	ally	128	1611	792
2020-06-07 16:26:05	34884495	361	1072	791	111	383	attack	128	1678	790
2020-06-07 16:26:39	34884497	704260	1704	790	139	882	attack	128	1693	791
2020-06-07 16:26:54	34884499	583700	1693	791	483	4938	attack	128	1678	790
2020-06-07 16:27:11	34884500	361	1072	791	111	472	attack	128	1678	790
2020-06-07 16:27:44	34884501	673785	1523	790	139	1448	attack	128	1693	791
2020-06-07 16:28:27	34884504	583700	1693	791	483	860	attack	128	1678	790
2020-06-07 16:29:04	34884505	361	1072	791	111	409	attack	128	1678	790
2020-06-07 16:29:13	34884506	639366	1386	791	190	1475	attack	128	1678	790
2020-06-07 16:29:13	34884506	46630	1072	791	444	1464	attack	128	1678	790
2020-06-07 16:29:13	34884506	706051	1102	791	171	1337	attack	128	1678	790
2020-06-07 16:29:31	34884508	48387	1678	790	444	1545	defense	128	1678	790
2020-06-07 16:30:06	34884509	715662	1523	790	444	1295	ally	128	1678	790
2020-06-07 16:30:25	34884511	330606	517	792	414	8911	ally	128	76	792
2020-06-07 16:31:16	34884513	704260	1704	790	139	2161	attack	128	1693	791
2020-06-07 16:31:23	34884514	632475	26	790	91	620	conquer	128	76	792
2020-06-07 16:31:47	34884515	639366	1386	791	190	1265	attack	128	1678	790
2020-06-07 16:31:47	34884515	46630	1072	791	444	1279	attack	128	1678	790
2020-06-07 16:31:47	34884515	706051	1102	791	171	287	attack	128	1678	790
2020-06-07 16:33:30	34884518	704260	1704	790	139	1148	attack	128	1693	791
2020-06-07 16:33:40	34884519	675198	1332	792	124	1387	conquer	128	1072	791
2020-06-07 16:34:01	34884520	673785	1523	790	139	1773	attack	128	1693	791
2020-06-07 16:34:32	34884524	683061	76	792	91	898	conquer	128	26	790
2020-06-07 16:35:10	34884526	704260	1704	790	139	821	conquer	128	1693	791
2020-06-07 16:35:26	34884528	330606	517	792	414	4814	ally	128	76	792
2020-06-07 16:36:10	34884532	551384	1678	790	498	1037	ally	128	26	790
2020-06-07 16:36:40	34884535	683061	76	792	91	1405	defense	128	76	792
2020-06-07 16:38:06	34884542	324167	1523	790	151	838	ally	128	26	790
2020-06-07 16:38:06	34884542	46630	1072	791	444	1179	attack	128	1678	790
2020-06-07 16:38:06	34884542	706051	1102	791	171	1191	attack	128	1678	790
2020-06-07 16:38:06	34884541	675198	1332	792	139	1598	conquer	128	1704	790
2020-06-07 16:39:06	34884544	673785	1523	790	139	1483	conquer	128	1332	792
2020-06-07 16:39:07	34884545	551384	1678	790	278	1251	attack	128	41	791
2020-06-07 16:39:14	34884546	683061	76	792	91	1681	defense	128	76	792
2020-06-07 16:40:35	34884551	639366	1386	791	190	1634	attack	128	1678	790
2020-06-07 16:40:35	34884551	46630	1072	791	444	1579	attack	128	1678	790
2020-06-07 16:40:35	34884551	706051	1102	791	171	1621	attack	128	1678	790
2020-06-07 16:41:07	34884553	48387	1678	790	444	1096	defense	128	1678	790
2020-06-07 16:41:09	34884554	715662	1523	790	444	1195	ally	128	1678	790
2020-06-07 16:41:22	34884555	551384	1678	790	278	1058	attack	128	41	791
2020-06-07 16:41:55	34884557	675198	1332	792	139	1319	conquer	128	1523	790
2020-06-07 16:42:04	34884559	639366	1386	791	190	877	attack	128	1678	790
2020-06-07 16:42:04	34884559	46630	1072	791	444	862	attack	128	1678	790
2020-06-07 16:42:04	34884559	706051	1102	791	171	874	attack	128	1678	790
2020-06-07 16:42:08	34884561	104932	76	792	277	1262	conquer	128	26	790
2020-06-07 16:42:10	34884562	683061	76	792	91	1903	defense	128	76	792
2020-06-07 16:42:25	34884564	673785	1523	790	139	833	conquer	128	1332	792
2020-06-07 16:42:25	34884565	567830	1072	791	273	92	attack	128	1611	792
2020-06-07 16:43:17	34884569	104932	76	792	277	721	defense	128	76	792
2020-06-07 16:43:23	34884570	330606	517	792	414	2486	ally	128	76	792
2020-06-07 16:43:26	34884571	551384	1678	790	278	1054	conquer	128	41	791
2020-06-07 16:44:13	34884573	48387	1678	790	444	1401	defense	128	1678	790
2020-06-07 16:44:16	34884574	675198	1332	792	139	695	conquer	128	1523	790
2020-06-07 16:44:41	34884576	639366	1386	791	190	1015	attack	128	1678	790
2020-06-07 16:44:41	34884576	46630	1072	791	444	1012	attack	128	1678	790
2020-06-07 16:45:24	34884579	583700	1693	791	483	3155	attack	128	1678	790
2020-06-07 16:45:26	34884580	683061	76	792	91	2062	defense	128	76	792
2020-06-07 16:46:32	34884584	639366	1386	791	190	1154	attack	128	1678	790
2020-06-07 16:46:32	34884584	46630	1072	791	444	1088	attack	128	1678	790
2020-06-07 16:47:24	34884590	48387	1678	790	444	1413	defense	128	1678	790
2020-06-07 16:47:38	34884592	683061	76	792	91	1417	defense	128	76	792
2020-06-07 16:47:56	34884594	330606	517	792	414	2468	ally	128	76	792
2020-06-07 16:48:07	34884595	449824	1523	790	446	353	defense	128	1523	790
2020-06-07 16:48:19	34884597	675198	1332	792	139	1398	defense	128	1332	792
2020-06-07 16:49:11	34884600	551384	1678	790	334	1319	attack	128	41	791
2020-06-07 16:49:16	34884601	673785	1523	790	139	677	attack	128	1332	792
2020-06-07 16:49:36	34884603	104932	76	792	11	742	attack	128	26	790
2020-06-07 16:49:43	34884604	574262	1611	792	425	1008	attack	128	1072	791
2020-06-07 16:49:58	34884605	724562	76	792	91	6984	defense	128	76	792
2020-06-07 16:50:02	34884606	639366	1386	791	190	1477	attack	128	1678	790
2020-06-07 16:50:02	34884606	46630	1072	791	444	1383	attack	128	1678	790
2020-06-07 16:50:02	34884606	689013	1678	790	247	1784	ally	128	1523	790
2020-06-07 16:50:11	34884608	683061	76	792	91	1616	defense	128	76	792
2020-06-07 16:50:20	34884610	574262	1611	792	425	183	attack	128	1072	791
2020-06-07 16:50:47	34884612	104932	76	792	11	687	attack	128	26	790
2020-06-07 16:51:21	34884613	551384	1678	790	334	1030	attack	128	41	791
2020-06-07 16:51:35	34884614	639366	1386	791	190	909	attack	128	1678	790
2020-06-07 16:51:35	34884614	46630	1072	791	444	916	attack	128	1678	790
2020-06-07 16:51:39	34884615	1806	1693	791	139	2807	conquer	128	1332	792
2020-06-07 16:52:56	34884619	46630	1072	791	444	791	attack	128	1678	790
2020-06-07 16:52:56	34884620	48387	1678	790	444	1363	defense	128	1678	790
2020-06-07 16:53:06	34884622	104932	76	792	11	1108	conquer	128	26	790
2020-06-07 16:53:26	34884624	551384	1678	790	334	1033	attack	128	41	791
2020-06-07 16:53:43	34884628	683061	76	792	91	2199	defense	128	76	792
2020-06-07 16:54:55	34884633	104932	76	792	11	1134	defense	128	76	792
2020-06-07 16:55:00	34884634	704260	1704	790	139	392	attack	128	1693	791
2020-06-07 16:55:03	34884635	683061	76	792	91	736	defense	128	76	792
2020-06-07 16:55:31	34884636	551384	1678	790	334	1030	attack	128	41	791
2020-06-07 16:55:49	34884639	715662	1523	790	7	286	attack	128	1693	791
2020-06-07 16:55:58	34884641	700292	1678	790	79	513	attack	128	1102	791
2020-06-07 16:56:03	34884642	48387	1678	790	444	1367	defense	128	1678	790
2020-06-07 16:56:39	34884643	1806	1693	791	139	10000	defense	128	1693	791
2020-06-07 16:57:01	34884645	704260	1704	790	139	690	attack	128	1693	791
2020-06-07 16:57:02	34884646	700292	1678	790	79	354	attack	128	1102	791
2020-06-07 16:57:17	34884648	46630	1072	791	444	2635	attack	128	1678	790
2020-06-07 16:57:25	34884649	104932	76	792	11	1340	defense	128	76	792
2020-06-07 16:57:36	34884650	551384	1678	790	334	1022	attack	128	41	791
2020-06-07 16:57:53	34884651	683061	76	792	91	1756	defense	128	76	792
2020-06-07 16:58:33	34884654	673785	1523	790	139	1507	attack	128	1693	791
2020-06-07 16:59:17	34884656	722244	1693	791	349	9181	defense	128	1693	791
2020-06-07 16:59:40	34884657	551384	1678	790	334	1017	attack	128	41	791
2020-06-07 16:59:54	34884658	48387	1678	790	444	1359	defense	128	1678	790
2020-06-07 16:59:56	34884659	104932	76	792	11	1511	defense	128	76	792
2020-06-07 16:59:59	34884660	683061	76	792	91	1060	defense	128	76	792
2020-06-07 17:00:39	34884662	561036	1332	792	273	4668	ally	128	1611	792
2020-06-07 17:01:00	34884664	104932	76	792	11	787	defense	128	76	792
2020-06-07 17:01:03	34884665	381518	1693	791	418	522	attack	128	1332	792
2020-06-07 17:01:05	34884666	551384	1678	790	334	587	attack	128	41	791
2020-06-07 17:01:13	34884667	715662	1523	790	7	1539	attack	128	1693	791
2020-06-07 17:01:47	34884669	639366	1386	791	190	3312	conquer	128	1678	790
2020-06-07 17:01:47	34884669	46630	1072	791	444	3246	attack	128	1678	790
2020-06-07 17:02:14	34884670	551384	1678	790	334	585	conquer	128	41	791
2020-06-07 17:02:24	34884671	704260	1704	790	139	1763	attack	128	1693	791
2020-06-07 17:02:53	34884673	324167	1523	790	151	4235	ally	128	26	790
2020-06-07 17:03:08	34884674	104932	76	792	11	1588	defense	128	76	792
2020-06-07 17:03:08	34884675	48387	1678	790	444	1446	defense	128	1678	790
2020-06-07 17:03:28	34884677	673785	1523	790	139	1145	attack	128	1693	791
2020-06-07 17:04:24	34884680	704260	1704	790	139	315	attack	128	1693	791
2020-06-07 17:04:44	34884682	381518	1693	791	418	542	attack	128	1332	792
2020-06-07 17:05:13	34884684	104932	76	792	11	1305	defense	128	76	792
2020-06-07 17:05:30	34884686	700292	1678	790	264	1332	attack	128	1102	791
2020-06-07 17:05:47	34884688	561036	1332	792	273	4178	ally	128	1611	792
2020-06-07 17:06:04	34884689	330606	517	792	414	797	ally	128	76	792
2020-06-07 17:06:16	34884690	48387	1678	790	444	1619	defense	128	1678	790
2020-06-07 17:06:19	34884691	330606	517	792	414	125	ally	128	76	792
2020-06-07 17:06:45	34884695	330606	517	792	414	224	ally	128	76	792
2020-06-07 17:06:58	34884696	639366	1386	791	190	1363	defense	128	1386	791
2020-06-07 17:06:58	34884696	583700	1693	791	483	1359	conquer	128	1678	790
2020-06-07 17:07:28	34884698	330606	517	792	414	421	ally	128	76	792
2020-06-07 17:07:28	34884699	673785	1523	790	139	1145	attack	128	1693	791
2020-06-07 17:07:41	34884701	700292	1678	790	264	1062	attack	128	1102	791
2020-06-07 17:08:41	34884704	330606	517	792	414	771	ally	128	76	792
2020-06-07 17:08:45	34884706	700292	1678	790	264	475	attack	128	1102	791
2020-06-07 17:09:03	34884709	330606	517	792	414	217	ally	128	76	792
2020-06-07 17:09:25	34884711	330606	517	792	414	231	ally	128	76	792
2020-06-07 17:09:35	34884713	700292	1678	790	264	389	attack	128	1102	791
2020-06-07 17:09:54	34884714	330606	517	792	414	325	ally	128	76	792
2020-06-07 17:10:32	34884719	330606	517	792	414	432	ally	128	76	792
2020-06-07 17:10:35	34884720	583700	1693	791	483	433	defense	128	1693	791
2020-06-07 17:11:43	34884725	722244	1693	791	349	6427	defense	128	1693	791
2020-06-07 17:11:46	34884726	583700	1693	791	483	202	defense	128	1693	791
2020-06-07 17:11:46	34884726	639366	1386	791	190	321	defense	128	1386	791
2020-06-07 17:11:54	34884727	705980	1704	790	281	1885	attack	128	1693	791
2020-06-07 17:12:00	34884730	330606	517	792	414	956	ally	128	76	792
2020-06-07 17:12:30	34884731	330606	517	792	414	337	ally	128	76	792
2020-06-07 17:12:41	34884732	715662	1523	790	444	845	ally	128	1678	790
2020-06-07 17:12:57	34884736	583700	1693	791	483	157	defense	128	1693	791
2020-06-07 17:12:57	34884736	706051	1102	791	111	259	attack	128	1678	790
2020-06-07 17:12:57	34884736	639366	1386	791	190	217	defense	128	1386	791
2020-06-07 17:12:59	34884737	330606	517	792	414	351	ally	128	76	792
2020-06-07 17:13:29	34884739	330606	517	792	414	365	ally	128	76	792
2020-06-07 17:13:41	34884740	700292	1678	790	264	1961	conquer	128	1102	791
2020-06-07 17:13:59	34884743	330606	517	792	414	365	ally	128	76	792
2020-06-07 17:14:02	34884744	48387	1678	790	444	1174	defense	128	1678	790
2020-06-07 17:14:03	34884745	583700	1693	791	483	218	defense	128	1693	791
2020-06-07 17:14:03	34884745	706051	1102	791	111	330	attack	128	1678	790
2020-06-07 17:14:03	34884745	639366	1386	791	190	299	defense	128	1386	791
2020-06-07 17:14:43	34884747	673785	1523	790	139	1486	attack	128	1693	791
2020-06-07 17:14:49	34884749	715662	1523	790	444	635	ally	128	1678	790
2020-06-07 17:15:07	34884752	449824	1523	790	446	10000	defense	128	1523	790
2020-06-07 17:15:09	34884753	561036	1332	792	273	9948	ally	128	1611	792
2020-06-07 17:15:20	34884754	330606	517	792	414	1059	ally	128	76	792
2020-06-07 17:15:24	34884755	700292	1678	790	264	659	defense	128	1678	790
2020-06-07 17:15:44	34884757	330606	517	792	414	279	ally	128	76	792
2020-06-07 17:15:55	34884758	583700	1693	791	483	504	defense	128	1693	791
2020-06-07 17:15:55	34884758	706051	1102	791	111	559	attack	128	1678	790
2020-06-07 17:15:55	34884758	639366	1386	791	190	700	defense	128	1386	791
2020-06-07 17:16:07	34884760	330606	517	792	414	279	ally	128	76	792
2020-06-07 17:16:36	34884762	330606	517	792	414	310	ally	128	76	792
2020-06-07 17:16:52	34884764	705980	1704	790	281	1789	attack	128	1693	791
2020-06-07 17:16:58	34884765	48387	1678	790	444	1337	defense	128	1678	790
2020-06-07 17:16:59	34884766	583700	1693	791	483	209	defense	128	1693	791
2020-06-07 17:16:59	34884766	706051	1102	791	111	333	attack	128	1678	790
2020-06-07 17:16:59	34884766	639366	1386	791	190	281	defense	128	1386	791
2020-06-07 17:17:18	34884767	361	1072	791	111	266	attack	128	1678	790
2020-06-07 17:17:25	34884768	330606	517	792	414	660	ally	128	76	792
2020-06-07 17:18:05	34884770	583700	1693	791	483	160	defense	128	1693	791
2020-06-07 17:18:05	34884770	706051	1102	791	111	412	attack	128	1678	790
2020-06-07 17:18:05	34884770	639366	1386	791	190	370	defense	128	1386	791
2020-06-07 17:18:39	34884772	330606	517	792	414	988	ally	128	76	792
2020-06-07 17:19:04	34884775	583700	1693	791	483	194	defense	128	1693	791
2020-06-07 17:19:04	34884775	706051	1102	791	111	247	attack	128	1678	790
2020-06-07 17:19:11	34884776	673785	1523	790	139	2037	attack	128	1693	791
2020-06-07 17:19:24	34884779	490453	1072	791	111	2155	conquer	128	1678	790
2020-06-07 17:19:33	34884781	330606	517	792	414	802	ally	128	76	792
2020-06-07 17:19:38	34884782	361	1072	791	111	348	defense	128	1072	791
2020-06-07 17:19:41	34884783	1806	1693	791	139	10000	defense	128	1693	791
2020-06-07 17:19:56	34884784	330606	517	792	414	298	ally	128	76	792
2020-06-07 17:20:25	34884786	330606	517	792	414	380	ally	128	76	792
2020-06-07 17:20:34	34884787	579325	1523	790	414	381	attack	128	76	792
2020-06-07 17:21:08	34884788	583700	1693	791	483	294	defense	128	1693	791
2020-06-07 17:21:08	34884788	706051	1102	791	111	635	ally	128	1072	791
2020-06-07 17:21:26	34884790	561036	1332	792	273	2693	ally	128	1611	792
2020-06-07 17:21:26	34884791	700292	1678	790	139	2421	attack	128	1693	791
2020-06-07 17:21:28	34884792	330606	517	792	414	893	ally	128	76	792
2020-06-07 17:22:21	34884796	188111	41	791	111	1863	ally	128	1072	791
2020-06-07 17:22:42	34884798	561036	1332	792	273	1491	ally	128	1611	792
2020-06-07 17:22:42	34884798	48387	1678	790	444	1153	defense	128	1678	790
2020-06-07 17:22:42	34884799	700292	1678	790	139	460	attack	128	1693	791
2020-06-07 17:22:54	34884801	330606	517	792	414	1204	ally	128	76	792
2020-06-07 17:23:08	34884802	583700	1693	791	483	506	defense	128	1693	791
2020-06-07 17:23:08	34884802	706051	1102	791	111	472	ally	128	1072	791
2020-06-07 17:23:08	34884802	639366	1386	791	190	754	defense	128	1386	791
2020-06-07 17:23:27	34884805	722244	1693	791	349	6230	defense	128	1693	791
2020-06-07 17:24:09	34884808	490453	1072	791	111	4275	defense	128	1072	791
2020-06-07 17:24:23	34884809	735204	1678	790	139	1593	attack	128	1693	791
2020-06-07 17:24:23	34884809	561036	1332	792	273	2096	ally	128	1611	792
2020-06-07 17:24:28	34884811	330606	517	792	414	1476	ally	128	76	792
2020-06-07 17:24:47	34884813	673785	1523	790	139	2349	attack	128	1693	791
2020-06-07 17:25:00	34884815	490453	1072	791	111	577	defense	128	1072	791
2020-06-07 17:25:04	34884817	551384	1678	790	139	1818	attack	128	1693	791
2020-06-07 17:25:04	34884818	330606	517	792	414	536	ally	128	76	792
2020-06-07 17:25:05	34884819	639366	1386	791	190	701	defense	128	1386	791
2020-06-07 17:25:05	34884819	706051	1102	791	111	679	ally	128	1072	791
2020-06-07 17:25:40	34884823	704260	1704	790	139	692	attack	128	1693	791
2020-06-07 17:25:43	34884825	330606	517	792	414	553	ally	128	76	792
2020-06-07 17:26:06	34884826	31983	1523	790	498	1564	ally	128	26	790
2020-06-07 17:26:12	34884827	700292	1678	790	139	1215	attack	128	1693	791
2020-06-07 17:26:34	34884831	330606	517	792	414	756	ally	128	76	792
2020-06-07 17:26:36	34884832	574262	1611	792	402	2579	attack	128	1072	791
2020-06-07 17:27:01	34884835	361	1072	791	264	940	attack	128	1678	790
2020-06-07 17:27:15	34884838	551384	1678	790	139	1038	conquer	128	1693	791
2020-06-07 17:27:26	34884839	700292	1678	790	139	503	defense	128	1678	790
2020-06-07 17:27:30	34884840	561036	1332	792	273	2858	ally	128	1611	792
2020-06-07 17:27:30	34884840	689013	1678	790	139	2177	defense	128	1678	790
2020-06-07 17:27:40	34884841	583700	1693	791	483	2380	defense	128	1693	791
2020-06-07 17:27:40	34884842	579325	1523	790	414	501	attack	128	76	792
2020-06-07 17:28:03	34884843	330606	517	792	414	1392	ally	128	76	792
2020-06-07 17:28:31	34884844	639366	1386	791	190	1107	defense	128	1386	791
2020-06-07 17:29:04	34884847	330606	517	792	414	505	ally	128	76	792
2020-06-07 17:29:04	34884847	574262	1611	792	402	755	attack	128	1072	791
2020-06-07 17:29:14	34884848	735204	1678	790	139	1924	defense	128	1678	790
2020-06-07 17:29:14	34884848	48387	1678	790	431	1917	attack	128	1102	791
2020-06-07 17:29:19	34884849	361	1072	791	264	884	conquer	128	1678	790
2020-06-07 17:29:22	34884850	579325	1523	790	414	470	attack	128	76	792
2020-06-07 17:29:23	34884851	673785	1523	790	139	1830	ally	128	1678	790
2020-06-07 17:29:39	34884852	700292	1678	790	139	884	defense	128	1678	790
2020-06-07 17:29:54	34884853	31983	1523	790	498	1109	ally	128	26	790
2020-06-07 17:29:54	34884854	330606	517	792	414	633	ally	128	76	792
2020-06-07 17:29:54	34884854	574262	1611	792	402	632	attack	128	1072	791
2020-06-07 17:30:25	34884856	639366	1386	791	190	159	defense	128	1386	791
2020-06-07 17:30:25	34884856	666564	1072	791	247	289	attack	128	1523	790
2020-06-07 17:30:30	34884857	330606	517	792	414	381	ally	128	76	792
2020-06-07 17:30:30	34884857	574262	1611	792	402	381	attack	128	1072	791
2020-06-07 17:31:16	34884859	561036	1332	792	273	3014	ally	128	1611	792
2020-06-07 17:31:16	34884859	48387	1678	790	431	2291	attack	128	1102	791
2020-06-07 17:31:17	34884860	551384	1678	790	124	1211	conquer	128	1332	792
2020-06-07 17:31:18	34884861	579325	1523	790	414	883	attack	128	76	792
2020-06-07 17:31:20	34884862	330606	517	792	414	230	ally	128	76	792
2020-06-07 17:31:20	34884862	574262	1611	792	402	628	conquer	128	1072	791
2020-06-07 17:31:30	34884863	31983	1523	790	498	830	ally	128	26	790
2020-06-07 17:31:58	34884864	583700	1693	791	483	3108	defense	128	1693	791
2020-06-07 17:32:11	34884865	704260	1704	790	139	1100	ally	128	1678	790
2020-06-07 17:32:11	34884865	705980	1704	790	281	1706	conquer	128	1693	791
2020-06-07 17:32:12	34884866	31983	1523	790	498	966	ally	128	26	790
2020-06-07 17:32:17	34884867	379357	1693	791	418	608	attack	128	1332	792
2020-06-07 17:32:44	34884868	579325	1523	790	414	685	attack	128	76	792
2020-06-07 17:32:45	34884869	735204	1678	790	139	1554	defense	128	1678	790
2020-06-07 17:32:45	34884869	561036	1332	792	273	2073	ally	128	1611	792
2020-06-07 17:32:50	34884870	639366	1386	791	190	829	defense	128	1386	791
2020-06-07 17:32:50	34884870	666564	1072	791	247	827	attack	128	1523	790
2020-06-07 17:32:54	34884871	583700	1693	791	483	1030	defense	128	1693	791
2020-06-07 17:32:57	34884872	330606	517	792	414	1009	ally	128	76	792
2020-06-07 17:33:56	34884875	490453	1072	791	444	1052	attack	128	1678	790
2020-06-07 17:34:04	34884876	379357	1693	791	418	440	attack	128	1332	792
2020-06-07 17:34:14	34884877	551384	1678	790	124	870	defense	128	1678	790
2020-06-07 17:34:15	34884878	330606	517	792	414	1104	ally	128	76	792
2020-06-07 17:34:21	34884879	188111	41	791	498	1383	attack	128	26	790
2020-06-07 17:34:21	34884879	735204	1678	790	139	1698	defense	128	1678	790
2020-06-07 17:34:31	34884880	579325	1523	790	414	849	attack	128	76	792
2020-06-07 17:34:39	34884881	583700	1693	791	483	486	defense	128	1693	791
2020-06-07 17:35:30	34884883	574262	1611	792	30	1716	attack	128	1386	791
2020-06-07 17:35:37	34884884	673785	1523	790	139	1243	ally	128	1678	790
2020-06-07 17:35:47	34884885	330606	517	792	414	751	ally	128	76	792
2020-06-07 17:35:54	34884888	31983	1523	790	498	4605	ally	128	26	790
2020-06-07 17:36:01	34884890	583700	1693	791	483	1664	defense	128	1693	791
2020-06-07 17:36:04	34884891	188111	41	791	498	1599	attack	128	26	790
2020-06-07 17:36:04	34884891	735204	1678	790	139	1946	defense	128	1678	790
2020-06-07 17:36:04	34884891	48387	1678	790	431	1939	attack	128	1102	791
2020-06-07 17:36:07	34884892	379357	1693	791	418	705	attack	128	1332	792
2020-06-07 17:36:25	34884895	700292	1678	790	264	1867	conquer	128	1072	791
2020-06-07 17:36:29	34884898	574262	1611	792	30	242	attack	128	1386	791
2020-06-07 17:36:34	34884899	715662	1523	790	264	1123	ally	128	1678	790
2020-06-07 17:36:43	34884901	330606	517	792	414	842	ally	128	76	792
2020-06-07 17:37:21	34884907	188111	41	791	498	1170	attack	128	26	790
2020-06-07 17:37:21	34884907	561036	1332	792	273	1929	ally	128	1611	792
2020-06-07 17:37:21	34884907	48387	1678	790	431	1412	attack	128	1102	791
2020-06-07 17:37:36	34884910	379357	1693	791	418	578	attack	128	1332	792
2020-06-07 17:37:47	34884912	330606	517	792	414	966	ally	128	76	792
2020-06-07 17:38:09	34884913	705980	1704	790	483	1472	attack	128	1693	791
2020-06-07 17:38:30	34884916	639366	1386	791	190	2128	defense	128	1386	791
2020-06-07 17:38:30	34884916	706051	1102	791	139	1996	attack	128	1678	790
2020-06-07 17:38:38	34884917	574262	1611	792	30	1941	attack	128	1386	791
2020-06-07 17:38:48	34884918	735204	1678	790	139	1693	defense	128	1678	790
2020-06-07 17:38:48	34884918	48387	1678	790	431	1687	attack	128	1102	791
2020-06-07 17:38:55	34884919	704260	1704	790	139	1395	ally	128	1678	790
2020-06-07 17:39:12	34884922	379357	1693	791	418	551	attack	128	1332	792
2020-06-07 17:39:33	34884923	330606	517	792	414	1746	ally	128	76	792
2020-06-07 17:39:41	34884924	700292	1678	790	264	1347	defense	128	1678	790
2020-06-07 17:40:05	34884926	551384	1678	790	116	1321	attack	128	76	792
2020-06-07 17:40:11	34884927	673785	1523	790	139	1021	ally	128	1678	790
2020-06-07 17:40:13	34884929	715662	1523	790	264	1153	ally	128	1678	790
2020-06-07 17:40:30	34884931	490453	1072	791	444	9107	attack	128	1678	790
2020-06-07 17:41:02	34884932	561036	1332	792	273	3376	ally	128	1611	792
2020-06-07 17:41:42	34884935	379357	1693	791	418	788	conquer	128	1332	792
2020-06-07 17:42:33	34884936	639366	1386	791	94	1280	attack	128	1523	790
2020-06-07 17:42:33	34884936	706051	1102	791	139	1323	attack	128	1678	790
2020-06-07 17:42:33	34884937	666564	1072	791	124	387	attack	128	1678	790
2020-06-07 17:42:57	34884938	104932	76	792	99	1069	attack	128	1678	790
2020-06-07 17:43:04	34884940	705980	1704	790	483	1414	attack	128	1693	791
2020-06-07 17:43:18	34884941	736245	1678	790	7	679	attack	128	1693	791
2020-06-07 17:43:21	34884942	48387	1678	790	431	2317	attack	128	1102	791
2020-06-07 17:43:21	34884942	689013	1678	790	139	2306	defense	128	1678	790
2020-06-07 17:43:23	34884943	379357	1693	791	418	140	defense	128	1693	791
2020-06-07 17:43:28	34884944	31983	1523	790	498	7160	ally	128	26	790
2020-06-07 17:43:31	34884945	640530	1072	791	288	166	attack	128	76	792
2020-06-07 17:43:57	34884946	640530	1072	791	288	133	attack	128	76	792
2020-06-07 17:44:04	34884947	379357	1693	791	418	238	defense	128	1693	791
2020-06-07 17:44:06	34884948	666564	1072	791	124	386	attack	128	1678	790
2020-06-07 17:44:15	34884949	574262	1611	792	30	7764	conquer	128	1386	791
2020-06-07 17:44:26	34884952	104932	76	792	99	886	attack	128	1678	790
2020-06-07 17:44:45	34884953	640530	1072	791	288	263	attack	128	76	792
2020-06-07 17:45:24	34884955	640530	1072	791	288	224	attack	128	76	792
2020-06-07 17:45:35	34884957	188111	41	791	498	1832	attack	128	26	790
2020-06-07 17:45:35	34884957	48387	1678	790	431	2205	attack	128	1102	791
2020-06-07 17:45:35	34884957	689013	1678	790	139	2195	defense	128	1678	790
2020-06-07 17:45:47	34884959	639366	1386	791	94	1339	attack	128	1523	790
2020-06-07 17:45:47	34884959	706051	1102	791	139	1303	attack	128	1678	790
2020-06-07 17:45:54	34884961	583700	1693	791	483	914	defense	128	1693	791
